Date,Time,PID,Level,Component,Content,TypeOfContent,BlockID,datetime_id,Tag
2008-11-11,091555,25051,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2583600095045026513 src: /10.250.15.67:59629 dest: /10.250.15.67:50010,Receiving,blk_2583600095045026513,081111091555,Receiving
2008-11-11,091647,25353,INFO,dfs.DataNode$PacketResponder,Received block blk_7872746846750105239 of size 67108864 from /10.251.43.21,Received,blk_7872746846750105239,081111091647,Received
2008-11-11,091728,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.160:50010 is added to blk_-3510473878877779134 size 67108864,BLOCK*,blk_-3510473878877779134,081111091728,BLOCK*
2008-11-11,091733,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.126.5:50010 to delete  blk_-9016567407076718172 blk_-8695715290502978219 blk_-7168328752988473716 blk_-4355192005224403537 blk_-3757501769775889193 blk_-154600013573668394 blk_167132135416677587 blk_2654596473569751784 blk_5202581916713319258,BLOCK*,blk_-9016567407076718172,081111091733,BLOCK*
2008-11-11,091742,19,INFO,dfs.FSDataset,Deleting block blk_-2808875502459981198 file /mnt/hadoop/dfs/data/current/subdir3/blk_-2808875502459981198,Deleting,blk_-2808875502459981198,081111091742,Deleting
2008-11-11,091837,24935,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_34905976850091068 terminating,PacketResponder,blk_34905976850091068,081111091837,PacketResponder
2008-11-11,092003,25315,INFO,dfs.DataNode$PacketResponder,Received block blk_4774383661473695119 of size 67108864 from /10.251.110.68,Received,blk_4774383661473695119,081111092003,Received
2008-11-11,092023,25367,INFO,dfs.DataNode$DataXceiver,Receiving block blk_465845235850106928 src: /10.251.70.112:39499 dest: /10.251.70.112:50010,Receiving,blk_465845235850106928,081111092023,Receiving
2008-11-11,092213,25595,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8882415653769775762 terminating,PacketResponder,blk_8882415653769775762,081111092213,PacketResponder
2008-11-11,092239,25403,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4207359722112667226 terminating,PacketResponder,blk_4207359722112667226,081111092239,PacketResponder
2008-11-11,092311,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882. blk_-3152434225121092058,BLOCK*,blk_-3152434225121092058,081111092311,BLOCK*
2008-11-11,092425,25331,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4820650745157199554 src: /10.251.127.243:49726 dest: /10.251.127.243:50010,Receiving,blk_4820650745157199554,081111092425,Receiving
2008-11-11,092436,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_-6390296685077811803 size 3546314,BLOCK*,blk_-6390296685077811803,081111092436,BLOCK*
2008-11-11,092617,19,INFO,dfs.FSDataset,Deleting block blk_9173199815015538212 file /mnt/hadoop/dfs/data/current/subdir24/blk_9173199815015538212,Deleting,blk_9173199815015538212,081111092617,Deleting
2008-11-11,092649,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033. blk_-8948316319329891645,BLOCK*,blk_-8948316319329891645,081111092649,BLOCK*
2008-11-11,092720,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_-6314365697827006048 size 67108864,BLOCK*,blk_-6314365697827006048,081111092720,BLOCK*
2008-11-11,092751,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000939_0/part-00939. blk_-3522956055443924791,BLOCK*,blk_-3522956055443924791,081111092751,BLOCK*
2008-11-11,092821,25409,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5454423648092670683 terminating,PacketResponder,blk_5454423648092670683,081111092821,PacketResponder
2008-11-11,092915,25283,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4565822428702518889 terminating,PacketResponder,blk_4565822428702518889,081111092915,PacketResponder
2008-11-11,093026,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_-409558225151784282 size 67108864,BLOCK*,blk_-409558225151784282,081111093026,BLOCK*
2008-11-11,093208,25332,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3967261531426400230 terminating,PacketResponder,blk_-3967261531426400230,081111093208,PacketResponder
2008-11-11,093316,25596,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4655280636272058732 src: /10.251.26.8:48892 dest: /10.251.26.8:50010,Receiving,blk_-4655280636272058732,081111093316,Receiving
2008-11-11,093350,25537,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5799866343936729403 terminating,PacketResponder,blk_-5799866343936729403,081111093350,PacketResponder
2008-11-11,093407,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001294_0/part-01294. blk_4214952053910973364,BLOCK*,blk_4214952053910973364,081111093407,BLOCK*
2008-11-11,093429,25813,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6135061626100136978 src: /10.251.31.180:48900 dest: /10.251.31.180:50010,Receiving,blk_-6135061626100136978,081111093429,Receiving
2008-11-11,093513,25793,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5057534532247887258 src: /10.250.5.237:45766 dest: /10.250.5.237:50010,Receiving,blk_-5057534532247887258,081111093513,Receiving
2008-11-11,093550,25550,INFO,dfs.DataNode$PacketResponder,Received block blk_9103049989653819836 of size 67108864 from /10.250.10.223,Received,blk_9103049989653819836,081111093550,Received
2008-11-11,093657,25789,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4365612131648152536 src: /10.251.107.227:57736 dest: /10.251.107.227:50010,Receiving,blk_-4365612131648152536,081111093657,Receiving
2008-11-11,093701,24237,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3598226258881465924 src: /10.251.199.159:41752 dest: /10.251.199.159:50010,Receiving,blk_3598226258881465924,081111093701,Receiving
2008-11-11,093703,25622,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3378157549705391333 terminating,PacketResponder,blk_3378157549705391333,081111093703,PacketResponder
2008-11-11,093742,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-8347949825960763812,Verification,blk_-8347949825960763812,081111093742,Verification
2008-11-11,093814,25929,INFO,dfs.DataNode$PacketResponder,Received block blk_-2934265883100282310 of size 67108864 from /10.251.39.144,Received,blk_-2934265883100282310,081111093814,Received
2008-11-11,093823,25642,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1259893634804870815 terminating,PacketResponder,blk_1259893634804870815,081111093823,PacketResponder
2008-11-11,093913,25312,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_412956398445037066 terminating,PacketResponder,blk_412956398445037066,081111093913,PacketResponder
2008-11-11,093952,25849,INFO,dfs.DataNode$PacketResponder,Received block blk_-9167880724995702718 of size 67108864 from /10.251.214.225,Received,blk_-9167880724995702718,081111093952,Received
2008-11-11,094008,26005,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7764040409370932316 src: /10.251.125.237:58496 dest: /10.251.125.237:50010,Receiving,blk_-7764040409370932316,081111094008,Receiving
2008-11-11,094052,25242,INFO,dfs.DataNode$DataXceiver,Receiving block blk_931297048899943584 src: /10.251.67.113:54324 dest: /10.251.67.113:50010,Receiving,blk_931297048899943584,081111094052,Receiving
2008-11-11,094221,25770,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2833019093942278701 terminating,PacketResponder,blk_2833019093942278701,081111094221,PacketResponder
2008-11-11,094319,25340,INFO,dfs.DataNode$PacketResponder,Received block blk_-5785220384376578831 of size 67108864 from /10.251.203.80,Received,blk_-5785220384376578831,081111094319,Received
2008-11-11,094331,26028,INFO,dfs.DataNode$PacketResponder,Received block blk_3386670145292909259 of size 67108864 from /10.251.110.68,Received,blk_3386670145292909259,081111094331,Received
2008-11-11,094415,25901,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1859772752119590543 src: /10.251.42.246:57741 dest: /10.251.42.246:50010,Receiving,blk_1859772752119590543,081111094415,Receiving
2008-11-11,094439,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001425_0/part-01425. blk_2630223487595425525,BLOCK*,blk_2630223487595425525,081111094439,BLOCK*
2008-11-11,094633,25926,INFO,dfs.DataNode$PacketResponder,Received block blk_-5385105076403314787 of size 67108864 from /10.251.42.9,Received,blk_-5385105076403314787,081111094633,Received
2008-11-11,094713,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001757_0/part-01757. blk_-5343533992609553091,BLOCK*,blk_-5343533992609553091,081111094713,BLOCK*
2008-11-11,094825,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001473_0/part-01473. blk_-4390972361898978900,BLOCK*,blk_-4390972361898978900,081111094825,BLOCK*
2008-11-11,094832,26039,INFO,dfs.DataNode$PacketResponder,Received block blk_1190791818440776717 of size 67108864 from /10.251.43.147,Received,blk_1190791818440776717,081111094832,Received
2008-11-11,094918,25951,INFO,dfs.DataNode$PacketResponder,Received block blk_-7202857144668308473 of size 67108864 from /10.251.43.21,Received,blk_-7202857144668308473,081111094918,Received
2008-11-11,094921,25993,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5565611615515783341 src: /10.251.126.5:35656 dest: /10.251.126.5:50010,Receiving,blk_5565611615515783341,081111094921,Receiving
2008-11-11,094930,26178,INFO,dfs.DataNode$PacketResponder,Received block blk_-3283153974358895314 of size 67108864 from /10.251.111.228,Received,blk_-3283153974358895314,081111094930,Received
2008-11-11,094936,25537,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1484647023667047838 terminating,PacketResponder,blk_-1484647023667047838,081111094936,PacketResponder
2008-11-11,094939,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_7474737521119026445 size 67108864,BLOCK*,blk_7474737521119026445,081111094939,BLOCK*
2008-11-11,095020,25962,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8571819028995448536 src: /10.251.197.226:34801 dest: /10.251.197.226:50010,Receiving,blk_-8571819028995448536,081111095020,Receiving
2008-11-11,095035,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-8428590803682810851 size 67108864,BLOCK*,blk_-8428590803682810851,081111095035,BLOCK*
2008-11-11,095039,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001860_0/part-01860. blk_8716294289715825928,BLOCK*,blk_8716294289715825928,081111095039,BLOCK*
2008-11-11,095238,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.132:50010 is added to blk_8527475857502481768 size 67108864,BLOCK*,blk_8527475857502481768,081111095238,BLOCK*
2008-11-11,095309,26010,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_406835586147450451 terminating,PacketResponder,blk_406835586147450451,081111095309,PacketResponder
2008-11-11,095434,26090,INFO,dfs.DataNode$PacketResponder,Received block blk_7294821275446427348 of size 67108864 from /10.251.43.210,Received,blk_7294821275446427348,081111095434,Received
2008-11-11,095535,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_1793140687921032046 size 67108864,BLOCK*,blk_1793140687921032046,081111095535,BLOCK*
2008-11-11,095618,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.5:50010 is added to blk_4361294871479973840 size 67108864,BLOCK*,blk_4361294871479973840,081111095618,BLOCK*
2008-11-11,095632,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_-6945615463687647586 size 67108864,BLOCK*,blk_-6945615463687647586,081111095632,BLOCK*
2008-11-11,095636,26319,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1216611589160220108 terminating,PacketResponder,blk_1216611589160220108,081111095636,PacketResponder
2008-11-11,095653,25890,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3265479347842446682 src: /10.250.14.224:47278 dest: /10.250.14.224:50010,Receiving,blk_-3265479347842446682,081111095653,Receiving
2008-11-11,095702,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.6:50010 is added to blk_8527562124953828227 size 67108864,BLOCK*,blk_8527562124953828227,081111095702,BLOCK*
2008-11-11,095726,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_2749066163012162435 size 67108864,BLOCK*,blk_2749066163012162435,081111095726,BLOCK*
2008-11-11,095733,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-1305222006484630743 size 67108864,BLOCK*,blk_-1305222006484630743,081111095733,BLOCK*
2008-11-11,095813,26362,INFO,dfs.DataNode$PacketResponder,Received block blk_-3702595599317472079 of size 67108864 from /10.251.25.237,Received,blk_-3702595599317472079,081111095813,Received
2008-11-11,095840,26225,INFO,dfs.DataNode$PacketResponder,Received block blk_6446927133528675675 of size 67108864 from /10.251.39.209,Received,blk_6446927133528675675,081111095840,Received
2008-11-11,095844,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_2015610615789582788 size 67108864,BLOCK*,blk_2015610615789582788,081111095844,BLOCK*
2008-11-11,095957,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-2959268996938658555 size 15715490,BLOCK*,blk_-2959268996938658555,081111095957,BLOCK*
2008-11-11,100210,19,INFO,dfs.FSDataset,Deleting block blk_-1082541280306680938 file /mnt/hadoop/dfs/data/current/subdir38/blk_-1082541280306680938,Deleting,blk_-1082541280306680938,081111100210,Deleting
2008-11-11,100223,26181,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-191333338640084691 terminating,PacketResponder,blk_-191333338640084691,081111100223,PacketResponder
2008-11-11,100226,26261,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3972778210951456006 src: /10.251.121.224:56526 dest: /10.251.121.224:50010,Receiving,blk_3972778210951456006,081111100226,Receiving
2008-11-11,100245,26152,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1408672604432845193 terminating,PacketResponder,blk_1408672604432845193,081111100245,PacketResponder
2008-11-11,100323,14118,INFO,dfs.DataNode$PacketResponder,Received block blk_7679838117000095334 of size 67108864 from /10.251.30.85,Received,blk_7679838117000095334,081111100323,Received
2008-11-11,100350,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_2593937801738981947 size 67108864,BLOCK*,blk_2593937801738981947,081111100350,BLOCK*
2008-11-11,100414,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_5489815612272797790 size 67108864,BLOCK*,blk_5489815612272797790,081111100414,BLOCK*
2008-11-11,100417,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.101:50010 is added to blk_6451403582950672007 size 67108864,BLOCK*,blk_6451403582950672007,081111100417,BLOCK*
2008-11-11,100646,26268,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7048088870427586736 src: /10.250.10.100:56512 dest: /10.250.10.100:50010,Receiving,blk_-7048088870427586736,081111100646,Receiving
2008-11-11,100729,26320,INFO,dfs.DataNode$PacketResponder,Received block blk_7589872946955471867 of size 67108864 from /10.251.195.70,Received,blk_7589872946955471867,081111100729,Received
2008-11-11,100752,26527,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-178934379749864379 src: /10.251.71.97:55517 dest: /10.251.71.97:50010,Receiving,blk_-178934379749864379,081111100752,Receiving
2008-11-11,100820,26329,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2026200052147887341 terminating,PacketResponder,blk_2026200052147887341,081111100820,PacketResponder
2008-11-11,100824,26391,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8303284829424905326 src: /10.251.70.37:47359 dest: /10.251.70.37:50010,Receiving,blk_8303284829424905326,081111100824,Receiving
2008-11-11,100903,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_5646792755154529338 size 67108864,BLOCK*,blk_5646792755154529338,081111100903,BLOCK*
2008-11-11,101115,26281,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_712730845180531820 terminating,PacketResponder,blk_712730845180531820,081111101115,PacketResponder
2008-11-11,101117,26526,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8418106412701718933 terminating,PacketResponder,blk_8418106412701718933,081111101117,PacketResponder
2008-11-11,101120,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to blk_-6325232815283133921 size 67108864,BLOCK*,blk_-6325232815283133921,081111101120,BLOCK*
2008-11-11,101131,26402,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-800664075087524591 terminating,PacketResponder,blk_-800664075087524591,081111101131,PacketResponder
2008-11-11,101153,26436,INFO,dfs.DataNode$PacketResponder,Received block blk_6516880861186877710 of size 67108864 from /10.251.42.84,Received,blk_6516880861186877710,081111101153,Received
2008-11-11,101206,26380,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3228470001178394592 terminating,PacketResponder,blk_-3228470001178394592,081111101206,PacketResponder
2008-11-11,101225,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt9/_temporary/_task_200811101024_0016_m_000347_0/part-00347. blk_-8426741581316629266,BLOCK*,blk_-8426741581316629266,081111101225,BLOCK*
2008-11-11,101230,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_-762982068597249045 size 67108864,BLOCK*,blk_-762982068597249045,081111101230,BLOCK*
2008-11-11,101238,26399,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5224756755359850354 src: /10.251.43.192:38028 dest: /10.251.43.192:50010,Receiving,blk_-5224756755359850354,081111101238,Receiving
2008-11-11,101243,26312,INFO,dfs.DataNode$PacketResponder,Received block blk_-1440254020029439248 of size 67108864 from /10.251.30.85,Received,blk_-1440254020029439248,081111101243,Received
2008-11-11,101316,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_1441315972355360459 size 67108864,BLOCK*,blk_1441315972355360459,081111101316,BLOCK*
2008-11-11,101356,26434,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-9001895211102825241 terminating,PacketResponder,blk_-9001895211102825241,081111101356,PacketResponder
2008-11-11,101415,26449,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2025617675484194470 terminating,PacketResponder,blk_-2025617675484194470,081111101415,PacketResponder
2008-11-11,101444,26469,INFO,dfs.DataNode$PacketResponder,Received block blk_-1592043549272047369 of size 67108864 from /10.251.105.189,Received,blk_-1592043549272047369,081111101444,Received
2008-11-11,101455,26895,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2583125615128303019 src: /10.251.71.97:54431 dest: /10.251.71.97:50010,Receiving,blk_2583125615128303019,081111101455,Receiving
2008-11-11,101621,24902,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4198733391373026104 src: /10.251.106.10:46843 dest: /10.251.106.10:50010,Receiving,blk_4198733391373026104,081111101621,Receiving
2008-11-11,101735,26595,INFO,dfs.DataNode$PacketResponder,Received block blk_-5815145248455404269 of size 67108864 from /10.251.121.224,Received,blk_-5815145248455404269,081111101735,Received
2008-11-11,101804,26494,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-295306975763175640 src: /10.250.9.207:53270 dest: /10.250.9.207:50010,Receiving,blk_-295306975763175640,081111101804,Receiving
2008-11-11,101954,26414,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5225719677049010638 terminating,PacketResponder,blk_5225719677049010638,081111101954,PacketResponder
2008-11-11,102017,26347,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4343207286455274569 src: /10.250.9.207:59759 dest: /10.250.9.207:50010,Receiving,blk_4343207286455274569,081111102017,Receiving
2008-11-09,214043,2561,WARN,dfs.DataNode$DataXceiver,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,10.251.30.85:50010:Got,blk_-2918118818249673980,081109214043,Others_IP_WARN
2008-11-09,214402,2677,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,10.251.126.255:50010:Got,blk_8376667364205250596,081109214402,Others_IP_WARN
2008-11-09,214529,2747,WARN,dfs.DataNode$DataXceiver,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,10.251.123.132:50010:Got,blk_3763728533434719668,081109214529,Others_IP_WARN
2008-11-09,214910,2848,WARN,dfs.DataNode$DataXceiver,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,10.250.13.188:50010:Got,blk_6241141267506413726,081109214910,Others_IP_WARN
2008-11-09,215136,2868,WARN,dfs.DataNode$DataXceiver,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,10.251.199.19:50010:Got,blk_8466246428293623262,081109215136,Others_IP_WARN
2008-11-09,215259,2934,WARN,dfs.DataNode$DataXceiver,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,10.250.9.207:50010:Got,blk_-3140754468249228022,081109215259,Others_IP_WARN
2008-11-09,215702,3022,WARN,dfs.DataNode$DataXceiver,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,10.251.202.134:50010:Got,blk_3441699978641526775,081109215702,Others_IP_WARN
2008-11-09,220032,3137,WARN,dfs.DataNode$DataXceiver,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,10.250.14.196:50010:Got,blk_-305633040016166849,081109220032,Others_IP_WARN
2008-11-09,220403,3148,WARN,dfs.DataNode$DataXceiver,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,10.251.107.227:50010:Got,blk_-6290631608800952376,081109220403,Others_IP_WARN
2008-11-09,221105,3338,WARN,dfs.DataNode$DataXceiver,10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,10.251.90.64:50010:Got,blk_-4841792440390267307,081109221105,Others_IP_WARN
2008-11-09,221151,3361,WARN,dfs.DataNode$DataXceiver,10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,10.250.10.144:50010:Got,blk_5126469776250053435,081109221151,Others_IP_WARN
2008-11-09,222040,3463,WARN,dfs.DataNode$DataXceiver,10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,10.251.71.146:50010:Got,blk_-2032740670708110312,081109222040,Others_IP_WARN
2008-11-09,222041,3390,WARN,dfs.DataNode$DataXceiver,10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,10.251.67.113:50010:Got,blk_-62891505109755100,081109222041,Others_IP_WARN
2008-11-09,222342,3462,WARN,dfs.DataNode$DataXceiver,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,10.251.74.79:50010:Got,blk_2244903517044280975,081109222342,Others_IP_WARN
2008-11-09,222650,3459,WARN,dfs.DataNode$DataXceiver,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,10.251.214.112:50010:Got,blk_5905933788014151041,081109222650,Others_IP_WARN
2008-11-09,223910,3540,WARN,dfs.DataNode$DataXceiver,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,10.251.43.210:50010:Got,blk_2969087638814291714,081109223910,Others_IP_WARN
2008-11-09,224054,3560,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,10.251.126.255:50010:Got,blk_2879780987351022871,081109224054,Others_IP_WARN
2008-11-09,224234,3638,WARN,dfs.DataNode$DataXceiver,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,10.251.73.220:50010:Got,blk_4934527196392001803,081109224234,Others_IP_WARN
2008-11-09,224420,3666,WARN,dfs.DataNode$DataXceiver,10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,10.251.73.188:50010:Got,blk_7517964792804498202,081109224420,Others_IP_WARN
2008-11-09,224741,3699,WARN,dfs.DataNode$DataXceiver,10.251.35.1:50010:Got exception while serving blk_7940316270494947483 to /10.251.122.38:,10.251.35.1:50010:Got,blk_7940316270494947483,081109224741,Others_IP_WARN
2008-11-09,230110,3647,WARN,dfs.DataNode$DataXceiver,10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:,10.251.90.134:50010:Got,blk_7154985168984871115,081109230110,Others_IP_WARN
2008-11-10,023456,6415,WARN,dfs.DataNode$DataXceiver,10.251.67.225:50010:Got exception while serving blk_-6900989714336081087 to /10.251.25.237:,10.251.67.225:50010:Got,blk_-6900989714336081087,081110023456,Others_IP_WARN
2008-11-10,030331,6561,WARN,dfs.DataNode$DataXceiver,10.251.42.191:50010:Got exception while serving blk_-8023826090828946372 to /10.251.214.130:,10.251.42.191:50010:Got,blk_-8023826090828946372,081110030331,Others_IP_WARN
2008-11-10,030942,6646,WARN,dfs.DataNode$DataXceiver,10.251.31.5:50010:Got exception while serving blk_-1367876730256254709 to /10.251.67.225:,10.251.31.5:50010:Got,blk_-1367876730256254709,081110030942,Others_IP_WARN
2008-11-10,032126,6555,WARN,dfs.DataNode$DataXceiver,10.251.26.8:50010:Got exception while serving blk_-7983508786213002472 to /10.251.38.197:,10.251.26.8:50010:Got,blk_-7983508786213002472,081110032126,Others_IP_WARN
2008-11-10,070326,7430,WARN,dfs.DataNode$DataXceiver,10.251.75.228:50010:Got exception while serving blk_-7680599654910200999 to /10.251.75.228:,10.251.75.228:50010:Got,blk_-7680599654910200999,081110070326,Others_IP_WARN
2008-11-10,071657,7700,WARN,dfs.DataNode$DataXceiver,10.251.38.214:50010:Got exception while serving blk_5547569777499890340 to /10.251.195.52:,10.251.38.214:50010:Got,blk_5547569777499890340,081110071657,Others_IP_WARN
2008-11-10,072124,7772,WARN,dfs.DataNode$DataXceiver,10.251.42.246:50010:Got exception while serving blk_-7658293778087733436 to /10.251.30.179:,10.251.42.246:50010:Got,blk_-7658293778087733436,081110072124,Others_IP_WARN
2008-11-10,080546,7970,WARN,dfs.DataNode$DataXceiver,10.251.111.130:50010:Got exception while serving blk_3169060243663461885 to /10.251.214.32:,10.251.111.130:50010:Got,blk_3169060243663461885,081110080546,Others_IP_WARN
